timestamp,command_address,response_address,command_memory,response_memory,crc_rate,packet_rate,packet_size,latency_ms,flow_duration,command_count,response_count,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,actuator_1,actuator_2,actuator_3,actuator_4,network_load,result
2026-01-01 03:28:42,107,253,4636,4697,0.718,347,1192,66.15,116.32,27,150,20.88,27.04,23.44,27.69,22.68,26.02,0,0,0,0,62.04,4
2026-01-01 03:28:43,134,78,5796,5455,0.144,456,253,113.51,464.2,112,371,99.03,94.72,98.72,97.04,91.08,93.17,0,0,0,1,96.92,6
2026-01-01 03:28:44,92,243,4584,4566,0.108,275,208,59.22,219.19,83,282,71.92,77.29,79.97,79.62,79.22,72.59,0,1,0,1,63.72,3
2026-01-01 03:28:45,196,26,4497,4267,0.187,312,807,56.97,369.05,198,165,73.29,79.4,70.83,70.25,78.25,75.78,0,1,1,0,50.23,3
2026-01-01 03:28:46,27,64,1620,1657,0.92,51,768,2.5,253.29,327,324,54.07,54.79,53.51,46.11,46.93,48.87,0,0,0,1,21.15,0
2026-01-01 03:28:47,13,117,4250,4244,0.166,239,538,47.41,316.23,76,71,76.13,76.36,71.23,79.06,76.62,77.1,0,1,0,1,55.63,3
2026-01-01 03:28:48,117,219,3414,3293,0.64,164,736,24.09,145.84,181,102,32.28,36.92,36.93,31.67,37.03,31.13,1,1,1,0,30.87,1
2026-01-01 03:28:49,141,84,3181,3511,0.563,146,904,16.55,240.39,96,22,34.24,34.2,32.92,33.31,34.12,33.66,0,0,0,1,40.57,1
2026-01-01 03:28:50,191,144,4642,4839,0.921,391,1357,73.11,421.56,79,76,25.37,29.2,25.21,24.78,25.68,25.24,0,1,0,1,66.44,4
2026-01-01 03:28:51,224,126,4455,4428,0.28,264,1326,53.72,317.03,188,58,77.99,70.74,78.01,79.02,74.46,77.76,0,1,0,0,51.01,3
2026-01-01 03:28:52,154,208,4580,4275,0.4,259,1460,55.32,33.02,152,186,77.6,79.36,72.49,76.28,72.67,76.93,1,1,0,1,52.32,3
2026-01-01 03:28:53,143,184,1878,2280,0.172,114,1297,5.16,191.11,37,65,49.22,47.26,48.84,50.36,50.2,54.13,0,1,1,0,26.95,0
2026-01-01 03:28:54,73,169,5110,5093,0.398,452,773,84.24,194.85,61,370,80.1,87.43,86.59,86.94,82.77,85.86,1,1,1,1,80.42,5
2026-01-01 03:28:55,11,163,2207,1995,0.444,108,1194,6.93,423.49,290,394,48.17,48.47,52.42,51.54,47.17,53.91,0,0,0,0,10.75,0
2026-01-01 03:28:56,207,48,1654,1514,0.904,60,1124,4.64,37.77,290,223,54.99,50.77,47.44,50.35,53.19,46.15,0,1,0,1,15.43,0
2026-01-01 03:28:57,36,166,4784,4630,0.581,417,445,58.25,64.93,252,75,20.11,28.58,22.33,21.75,20.64,22.94,1,1,1,1,73.23,4
2026-01-01 03:28:58,233,152,5138,5078,0.648,391,1481,72.01,443.55,154,38,80.94,87.79,87.54,82.94,87.18,82.33,0,0,1,0,77.58,5
2026-01-01 03:28:59,1,89,5005,4913,0.753,413,828,76.33,482.2,361,258,85.02,89.09,81.11,87.54,81.7,83.95,0,1,0,0,77.33,5
2026-01-01 03:29:00,254,246,4312,4304,0.724,312,519,44.72,61.46,346,366,77.79,73.9,70.89,72.5,77.53,72.64,0,1,1,0,52.88,3
2026-01-01 03:29:01,4,63,4432,4427,0.266,306,176,45.16,34.68,347,37,71.62,79.89,78.37,79.41,77.42,75.9,1,0,0,0,52.95,3
2026-01-01 03:29:02,224,57,3278,3469,0.713,187,1440,21.07,145.2,310,372,36.92,33.25,39.9,39.69,32.36,37.28,1,0,0,0,43.45,1
2026-01-01 03:29:03,147,121,1880,1663,0.494,50,925,7.22,58.31,134,187,46.54,46.53,49.03,48.01,49.55,50.2,1,1,1,0,10.3,0
2026-01-01 03:29:04,192,124,2116,2229,0.394,71,153,3.93,42.51,68,261,54.64,45.56,46.76,45.75,52.12,47.69,1,1,1,0,28.23,0
2026-01-01 03:29:05,186,206,1956,2178,0.718,115,1422,1.19,189.43,88,196,47.05,45.65,47.52,46.09,49.31,48.57,0,0,1,1,25.86,0
2026-01-01 03:29:06,250,198,4405,4442,0.193,260,1267,52.65,417.27,292,84,77.37,74.05,74.89,77.47,71.62,70.85,0,0,0,0,55.97,3
2026-01-01 03:29:07,1,120,1753,1551,0.646,91,972,2.06,472.67,357,24,45.66,49.16,47.81,46.31,49.51,47.49,0,1,0,0,10.44,0
2026-01-01 03:29:08,118,221,5633,5452,0.64,541,443,119.51,322.58,209,314,91.38,91.24,91.26,97.7,96.17,99.26,0,1,1,0,99.0,6
2026-01-01 03:29:09,254,144,5940,5827,0.554,547,1423,106.22,93.56,184,129,96.39,91.5,91.95,90.74,92.01,97.92,1,0,0,1,91.05,6
2026-01-01 03:29:10,180,179,2025,1566,0.39,116,541,4.75,444.48,185,48,54.34,47.66,45.85,46.95,47.17,46.56,1,0,1,1,28.76,0
2026-01-01 03:29:11,246,220,4455,4400,0.369,251,1276,50.8,394.03,213,236,70.48,78.41,74.15,70.05,73.74,70.22,0,0,0,0,64.29,3
2026-01-01 03:29:12,45,251,4079,4019,0.924,192,405,29.94,363.12,58,21,68.2,65.3,61.02,64.97,60.22,69.09,0,1,0,0,48.91,2
2026-01-01 03:29:13,186,14,2037,1984,0.719,103,970,5.03,383.83,160,71,47.4,51.22,50.67,52.0,51.02,47.14,1,1,0,0,13.08,0
2026-01-01 03:29:14,148,25,4149,3963,0.222,167,137,31.24,107.76,274,326,65.44,60.23,67.7,68.02,62.03,68.76,1,0,1,0,42.63,2
2026-01-01 03:29:15,228,245,5187,5149,0.978,446,332,78.19,426.07,269,293,80.65,83.1,83.96,84.81,86.86,86.32,0,1,0,0,80.48,5
2026-01-01 03:29:16,187,134,2136,2270,0.541,103,1373,4.14,202.5,377,234,48.93,49.6,49.43,52.97,49.5,52.58,1,1,0,0,22.06,0
2026-01-01 03:29:17,160,12,2330,2357,0.708,115,371,3.16,193.05,322,113,54.27,51.79,45.86,51.67,48.36,50.21,1,1,1,1,15.62,0
2026-01-01 03:29:18,1,48,2446,1767,0.98,62,594,5.16,243.85,113,312,52.1,48.81,48.67,52.31,54.78,52.5,0,1,0,0,24.32,0
2026-01-01 03:29:19,151,144,1802,2341,0.982,117,297,6.06,233.62,192,286,49.08,47.34,50.47,49.02,45.34,48.93,0,0,1,0,20.11,0
2026-01-01 03:29:20,203,182,2211,2400,0.492,67,1322,6.08,36.92,353,297,50.98,53.36,52.23,51.13,47.83,52.61,1,0,1,0,23.98,0
2026-01-01 03:29:21,120,151,4360,4382,0.116,252,981,44.75,96.96,382,262,71.1,78.49,78.61,72.32,76.91,78.05,0,1,0,1,45.53,3
2026-01-01 03:29:22,180,187,5837,5849,0.228,573,1155,108.18,108.69,262,118,92.97,98.86,90.04,96.39,94.25,93.34,0,1,1,0,91.89,6
2026-01-01 03:29:23,121,169,2127,1683,0.117,98,1065,4.73,17.81,188,100,45.7,49.95,52.2,47.48,54.65,51.89,1,1,1,1,27.12,0
2026-01-01 03:29:24,134,255,4768,4613,0.531,334,768,56.61,385.11,105,249,29.86,29.78,20.18,26.5,22.35,29.59,0,1,0,0,71.99,4
2026-01-01 03:29:25,80,201,3261,3449,0.337,165,990,18.07,216.93,362,147,31.04,31.67,33.12,37.57,34.04,31.46,0,0,0,1,28.52,1
2026-01-01 03:29:26,246,68,2172,1526,0.941,81,1406,5.94,225.54,336,302,47.24,50.26,48.23,54.65,50.82,49.47,0,1,0,1,27.26,0
2026-01-01 03:29:27,10,42,4384,4580,0.641,247,750,53.09,140.78,389,198,78.13,73.63,72.0,79.92,71.35,71.27,0,0,1,1,58.99,3
2026-01-01 03:29:28,10,43,1564,1596,0.976,115,357,1.81,139.16,357,267,50.02,46.75,48.7,50.59,47.01,53.99,0,1,0,1,22.33,0
2026-01-01 03:29:29,154,35,2218,2333,0.775,61,1187,7.16,260.13,110,326,48.29,47.57,49.07,52.24,48.85,52.49,1,1,1,0,27.19,0
2026-01-01 03:29:30,6,1,2015,2057,0.332,104,1220,1.65,334.59,186,259,52.15,50.01,45.33,52.35,51.77,53.54,1,0,0,0,23.36,0
2026-01-01 03:29:31,155,231,2356,1617,0.716,67,819,1.31,395.58,152,28,46.16,48.5,53.53,49.91,50.4,47.38,1,1,1,1,28.99,0
2026-01-01 03:29:32,253,140,3074,3233,0.607,199,596,24.12,210.56,74,44,31.86,37.28,30.51,35.62,31.48,31.0,0,1,1,0,33.05,1
2026-01-01 03:29:33,138,198,4200,4468,0.459,224,1051,54.39,45.05,192,356,79.84,70.69,78.32,70.12,79.12,75.41,1,1,0,0,63.66,3
2026-01-01 03:29:34,26,87,2104,2366,0.516,61,939,5.16,201.15,284,167,48.8,54.42,49.24,47.02,48.8,52.77,0,0,0,0,16.03,0
2026-01-01 03:29:35,44,166,2021,2013,0.817,57,1198,1.55,144.04,267,292,52.92,46.23,54.96,47.1,53.6,48.0,1,0,0,0,28.58,0
2026-01-01 03:29:36,222,224,5201,5698,0.695,465,1434,94.84,421.85,322,390,93.96,99.37,98.83,92.74,95.48,99.91,0,0,0,1,92.19,6
2026-01-01 03:29:37,29,147,2445,1887,0.348,96,1395,5.61,19.93,273,222,54.66,47.42,53.09,47.61,52.71,45.1,1,1,1,1,13.07,0
2026-01-01 03:29:38,136,70,5538,5566,0.841,579,907,93.72,17.69,221,330,97.14,92.5,90.55,91.68,97.74,94.86,1,0,0,0,93.39,6
2026-01-01 03:29:39,207,85,5180,5063,0.838,477,1371,72.33,159.39,57,392,89.49,82.79,82.63,89.93,82.37,88.56,0,0,0,1,78.26,5
2026-01-01 03:29:40,132,181,4475,4243,0.742,267,671,54.18,416.29,54,70,74.34,78.83,73.79,73.02,75.76,72.96,0,0,0,0,62.1,3
2026-01-01 03:29:41,174,42,1883,2135,0.364,107,459,5.46,170.94,116,53,45.08,51.41,51.75,53.45,50.0,50.43,0,0,0,0,19.82,0
2026-01-01 03:29:42,199,95,4791,4888,0.679,369,1262,73.75,102.07,187,77,27.32,25.97,20.53,25.03,23.08,25.24,0,1,0,0,70.62,4
2026-01-01 03:29:43,52,46,2085,2320,0.465,85,1163,4.94,298.87,337,80,49.49,51.14,46.3,52.81,51.76,46.07,1,1,0,1,15.07,0
2026-01-01 03:29:44,111,233,2480,1715,0.479,119,602,6.29,152.17,39,324,54.49,45.23,50.29,48.7,54.85,54.71,0,1,1,1,17.38,0
2026-01-01 03:29:45,78,173,2260,1565,0.843,53,1227,4.99,102.16,121,78,52.49,46.13,54.34,50.86,52.91,49.9,1,0,1,0,25.71,0
2026-01-01 03:29:46,169,113,1595,1504,0.915,65,949,6.47,132.18,90,111,45.1,50.7,54.15,48.04,49.62,48.88,0,1,1,1,15.34,0
2026-01-01 03:29:47,29,222,2398,2209,0.913,54,876,3.06,157.8,151,282,53.71,45.84,49.16,53.47,48.94,49.24,1,0,0,0,22.22,0
2026-01-01 03:29:48,19,133,3950,3775,0.678,248,880,39.01,166.29,313,343,65.51,62.89,64.7,65.71,69.98,61.31,1,1,1,1,37.27,2
2026-01-01 03:29:49,80,133,1884,1932,0.255,116,1485,7.98,101.49,334,237,52.96,50.99,54.65,52.99,45.51,46.1,1,0,1,1,27.09,0
2026-01-01 03:29:50,228,100,4822,4639,0.391,405,628,64.28,430.97,344,323,26.35,20.16,24.74,20.22,24.11,24.09,0,1,1,0,77.85,4
2026-01-01 03:29:51,28,202,1605,2132,0.491,76,770,2.11,290.57,364,262,54.38,51.42,46.41,45.93,47.89,47.3,0,1,0,1,11.93,0
2026-01-01 03:29:52,177,187,2345,1807,0.316,112,830,2.87,116.46,156,359,53.14,49.7,49.45,47.8,51.03,50.64,1,0,1,1,26.52,0
2026-01-01 03:29:53,192,166,4706,4697,0.885,401,442,67.26,364.79,383,262,20.78,21.26,27.4,25.83,29.42,20.39,0,1,1,0,66.85,4
2026-01-01 03:29:54,5,14,2002,2287,0.284,100,422,1.37,319.56,190,108,52.58,46.44,50.23,50.91,54.01,51.59,1,1,0,1,27.04,0
2026-01-01 03:29:55,162,1,3360,3150,0.781,181,1314,16.35,357.0,353,222,31.3,30.21,35.29,34.8,36.69,34.95,0,1,1,0,34.62,1
2026-01-01 03:29:56,163,171,4758,4768,0.338,304,584,69.82,428.89,122,52,29.47,25.52,22.91,28.2,21.37,29.36,1,1,0,1,72.91,4
2026-01-01 03:29:57,165,162,1672,1866,0.517,62,170,5.04,10.84,307,79,47.24,45.39,49.96,45.61,53.97,52.88,1,0,1,0,19.82,0
2026-01-01 03:29:58,186,57,2191,2495,0.326,109,233,1.8,10.97,266,40,51.51,54.47,45.19,53.06,54.1,50.32,0,1,1,0,16.71,0
2026-01-01 03:29:59,36,213,3327,3124,0.809,138,695,27.28,286.09,213,288,31.6,34.43,35.52,31.6,30.11,33.94,1,1,0,0,32.85,1
2026-01-01 03:30:00,195,169,2306,2206,0.667,76,707,5.03,454.59,164,220,48.8,50.21,45.56,47.93,47.75,48.25,1,0,1,0,16.61,0
2026-01-01 03:30:01,113,58,5976,5628,0.142,510,341,117.06,352.43,149,42,99.22,91.18,97.06,96.19,93.82,95.63,1,0,1,1,97.54,6
2026-01-01 03:30:02,109,140,5186,5070,0.731,447,1250,81.44,92.56,337,57,81.56,87.56,89.45,82.17,86.64,80.68,1,0,1,1,79.49,5
2026-01-01 03:30:03,39,151,5990,5740,0.419,471,1298,116.13,199.52,336,207,96.96,92.52,97.34,94.35,97.03,93.77,1,1,1,0,94.51,6
2026-01-01 03:30:04,82,10,3008,3405,0.805,172,1049,21.47,345.02,240,25,30.95,39.7,31.71,32.78,31.6,39.38,1,1,1,0,43.87,1
2026-01-01 03:30:05,53,132,2263,2320,0.724,77,422,5.09,49.47,226,200,48.06,45.57,50.73,51.81,53.17,48.15,0,0,1,0,29.76,0
2026-01-01 03:30:06,137,228,4781,4833,0.254,328,202,57.12,289.16,210,381,21.67,25.52,25.46,26.34,22.29,27.52,0,1,1,1,75.07,4
2026-01-01 03:30:07,204,3,2306,1959,0.438,57,501,7.92,326.98,332,396,48.58,45.49,48.27,48.52,53.31,45.91,0,1,0,0,16.2,0
2026-01-01 03:30:08,241,92,5714,5940,0.359,554,1086,90.57,302.94,180,166,90.79,97.71,97.25,96.01,93.87,99.0,0,1,1,0,98.81,6
2026-01-01 03:30:09,155,238,3882,3985,0.485,151,846,23.12,452.09,136,171,64.64,66.91,69.57,68.18,69.71,64.76,0,1,0,0,46.85,2
2026-01-01 03:30:10,18,134,2307,1949,0.127,84,1266,3.17,191.33,249,251,54.88,46.72,54.71,50.48,49.54,53.57,1,1,0,1,26.11,0
2026-01-01 03:30:11,122,7,2474,2171,0.136,77,1111,3.69,494.58,126,127,50.04,49.2,47.38,45.82,48.6,50.24,0,0,1,0,19.05,0
2026-01-01 03:30:12,126,115,2195,2034,0.513,98,777,1.08,281.97,242,48,49.55,49.09,45.85,54.07,47.57,51.75,0,0,1,1,10.28,0
2026-01-01 03:30:13,123,39,3418,3335,0.449,167,1430,20.91,463.78,64,164,37.78,37.62,34.12,36.8,37.05,39.8,0,1,1,0,39.39,1
2026-01-01 03:30:14,222,175,4095,3902,0.985,232,1137,29.3,356.62,180,377,63.83,63.61,65.11,63.97,63.36,65.72,0,0,0,1,43.74,2
2026-01-01 03:30:15,172,198,3788,4004,0.645,181,705,22.4,161.12,397,109,63.79,62.12,60.76,61.69,69.87,69.49,1,0,1,0,48.74,2
2026-01-01 03:30:16,185,91,2011,1658,0.806,113,283,4.71,159.15,335,196,46.49,45.5,49.97,52.15,47.81,52.98,0,1,1,0,10.05,0
2026-01-01 03:30:17,138,47,1531,2307,0.352,68,1052,1.11,260.64,214,191,52.46,47.55,46.7,54.96,51.98,49.96,0,0,0,0,11.51,0
2026-01-01 03:30:18,45,232,2032,1594,0.758,63,1169,4.32,118.21,45,140,49.32,54.65,50.07,52.04,52.11,52.49,1,0,1,0,24.83,0
2026-01-01 03:30:19,112,197,4459,4518,0.219,293,492,42.0,365.77,83,111,71.41,71.27,73.42,79.45,75.78,72.19,1,1,1,1,45.92,3
2026-01-01 03:30:20,178,85,2063,2261,0.905,102,415,4.68,259.17,376,156,50.68,49.32,48.25,53.6,46.6,46.94,1,1,1,1,28.52,0
2026-01-01 03:30:21,243,253,1712,2412,0.669,115,480,3.0,368.25,83,352,50.36,49.52,45.78,51.84,54.61,50.88,0,1,0,0,14.6,0
2026-01-01 03:30:22,178,50,1757,1874,0.234,93,806,1.9,120.16,57,164,46.9,54.65,52.13,52.26,48.17,54.94,0,0,0,0,27.78,0
2026-01-01 03:30:23,153,32,3415,3382,0.227,163,202,20.21,484.72,59,183,30.62,38.02,33.4,37.0,30.55,37.06,0,0,1,1,43.37,1
2026-01-01 03:30:24,138,97,4960,5080,0.232,455,442,71.39,86.63,378,288,86.83,87.28,83.36,82.43,87.53,88.24,0,0,1,0,89.01,5
2026-01-01 03:30:25,23,146,1673,1925,0.81,52,222,2.67,388.1,121,144,45.07,54.16,46.34,48.47,45.7,50.24,0,0,0,1,20.9,0
2026-01-01 03:30:26,7,177,1773,1928,0.171,82,256,5.42,393.64,350,321,48.94,49.91,46.71,48.27,48.02,49.84,1,0,1,1,17.76,0
2026-01-01 03:30:27,65,104,2165,1539,0.738,56,1269,6.05,324.07,109,251,54.12,54.19,51.77,54.54,52.66,50.6,1,1,1,1,24.47,0
2026-01-01 03:30:28,118,6,4857,4802,0.815,407,165,56.3,363.23,215,379,24.97,23.09,27.56,25.77,23.72,24.37,1,1,1,1,71.69,4
2026-01-01 03:30:29,221,26,4199,3835,0.31,212,1404,37.27,386.9,169,193,69.49,67.46,64.99,64.56,69.57,65.18,0,1,1,1,38.64,2
2026-01-01 03:30:30,120,135,2219,1706,0.459,88,1370,1.17,332.5,263,284,48.1,48.85,47.8,49.89,54.71,54.62,0,0,1,1,14.44,0
2026-01-01 03:30:31,196,1,3340,3057,0.959,126,373,24.82,419.15,286,294,35.67,33.94,33.32,34.79,30.17,37.43,0,0,0,0,37.46,1
2026-01-01 03:30:32,112,153,5712,5624,0.246,552,443,111.83,53.11,32,362,93.17,99.24,90.93,99.54,98.79,99.68,0,1,0,1,99.27,6
2026-01-01 03:30:33,216,55,2323,2239,0.836,105,1498,5.71,29.97,215,43,53.11,53.76,47.88,50.09,53.85,48.06,0,1,0,0,12.0,0
2026-01-01 03:30:34,32,70,5501,5885,0.25,485,570,92.84,321.05,62,253,97.21,91.1,94.53,98.46,96.59,98.09,0,0,1,0,93.67,6
2026-01-01 03:30:35,235,208,2351,2187,0.386,85,1244,3.05,73.37,179,299,54.86,46.13,49.28,47.2,48.95,54.37,1,1,0,1,12.18,0
2026-01-01 03:30:36,228,241,1959,1930,0.189,54,720,4.64,154.83,370,263,46.98,49.56,52.31,49.16,51.61,50.84,0,1,1,0,19.02,0
2026-01-01 03:30:37,144,71,3433,3489,0.836,198,1273,29.8,195.24,142,288,35.67,32.14,37.22,36.94,39.29,39.96,1,1,1,1,43.29,1
2026-01-01 03:30:38,85,194,4779,4750,0.571,413,500,59.96,196.66,396,21,28.61,25.76,21.34,22.7,25.63,20.1,0,1,1,1,60.53,4
2026-01-01 03:30:39,47,242,4833,4702,0.588,411,855,61.56,51.5,388,234,27.74,24.99,27.57,26.7,26.28,22.7,1,1,1,1,70.35,4
2026-01-01 03:30:40,6,4,4856,4774,0.715,306,554,71.25,236.31,324,162,23.41,25.05,24.01,26.64,29.09,29.75,0,1,0,0,79.49,4
2026-01-01 03:30:41,145,114,1510,2437,0.114,56,1344,2.53,252.79,65,87,46.3,47.35,54.18,46.9,48.82,51.89,1,0,0,1,15.64,0
2026-01-01 03:30:42,154,209,5887,5310,0.656,485,1257,105.52,465.1,283,321,95.92,94.3,95.29,92.87,91.58,97.83,0,1,0,0,98.16,6
2026-01-01 03:30:43,146,237,1978,1666,0.204,87,1417,2.94,359.97,336,274,47.05,48.22,46.4,45.64,47.54,52.51,1,0,1,1,13.6,0
2026-01-01 03:30:44,149,169,2459,1871,0.268,74,499,6.39,228.32,366,77,45.99,51.8,48.77,46.26,49.21,47.87,0,0,0,1,28.74,0
2026-01-01 03:30:45,79,85,2248,2120,0.908,98,974,1.34,329.88,265,275,48.61,52.79,51.37,47.17,48.81,45.6,1,1,0,0,13.4,0
2026-01-01 03:30:46,100,166,1730,2115,0.818,88,1243,3.09,64.56,337,183,46.0,50.88,52.33,51.1,53.23,46.31,0,0,1,1,26.25,0
2026-01-01 03:30:47,172,62,1662,1600,0.369,101,776,4.25,484.26,248,243,45.0,49.87,47.07,52.61,47.03,53.87,1,0,1,0,13.52,0
2026-01-01 03:30:48,43,59,1992,2137,0.615,116,799,1.28,486.65,343,24,47.3,47.38,46.81,45.31,46.55,48.56,1,0,1,1,29.96,0
2026-01-01 03:30:49,43,86,4724,4819,0.7,389,1009,56.04,181.62,377,324,28.21,27.04,20.79,22.23,25.18,24.03,0,1,0,0,78.9,4
2026-01-01 03:30:50,237,107,1945,1980,0.694,52,709,1.57,199.29,125,248,54.72,52.86,45.65,54.59,46.22,47.83,1,1,1,0,22.34,0
2026-01-01 03:30:51,33,210,5827,5275,0.941,509,597,99.57,234.21,53,321,96.4,95.47,90.78,90.03,96.76,94.54,1,1,0,1,94.19,6
2026-01-01 03:30:52,226,130,3215,3596,0.19,135,309,22.85,299.96,88,373,32.55,36.52,36.59,30.99,33.48,33.05,0,1,1,0,34.19,1
2026-01-01 03:30:53,188,255,4818,4708,0.504,380,1431,71.61,65.76,154,268,27.85,21.71,21.39,25.66,21.68,22.08,0,0,0,1,72.04,4
2026-01-01 03:30:54,158,30,1640,1727,0.901,53,1012,3.93,154.22,20,358,52.77,45.71,46.7,50.71,52.98,53.49,1,0,0,0,12.18,0
2026-01-01 03:30:55,241,159,4213,4535,0.64,249,1362,48.19,29.68,391,96,73.86,79.58,72.1,71.34,76.33,72.81,1,1,1,0,53.85,3
2026-01-01 03:30:56,12,246,1783,1859,0.942,54,301,5.6,34.71,376,274,47.7,47.72,51.53,49.59,53.13,46.82,1,0,0,1,12.29,0
2026-01-01 03:30:57,185,3,2163,2304,0.648,71,1271,4.32,328.41,35,287,54.76,48.03,51.35,46.51,49.78,51.92,1,0,1,1,20.27,0
2026-01-01 03:30:58,232,171,5196,4996,0.534,454,991,81.04,438.24,263,180,85.04,84.18,88.39,81.56,80.85,87.36,1,1,0,0,87.84,5
2026-01-01 03:30:59,97,233,1565,1536,0.594,68,754,6.02,399.48,20,115,47.81,53.48,50.14,48.08,53.92,53.0,0,1,0,0,20.68,0
2026-01-01 03:31:00,166,70,2382,1946,0.227,86,713,3.67,153.81,210,227,52.81,46.99,45.45,45.39,46.25,46.53,1,1,0,1,12.4,0
2026-01-01 03:31:01,44,67,5905,5735,0.494,503,1271,102.17,285.31,266,190,91.8,99.34,97.79,99.57,98.44,91.67,0,0,0,0,94.58,6
2026-01-01 03:31:02,156,117,3157,3219,0.503,219,584,15.87,351.69,189,250,32.98,37.1,37.85,34.19,37.39,31.44,0,1,0,1,35.57,1
2026-01-01 03:31:03,10,250,5958,5252,0.84,522,809,117.72,15.19,246,381,91.81,93.19,93.86,98.07,96.69,97.75,0,1,1,0,92.0,6
2026-01-01 03:31:04,121,43,5083,5092,0.395,384,1055,76.36,478.63,120,25,83.36,80.13,82.42,89.91,83.55,89.05,1,0,0,0,82.02,5
2026-01-01 03:31:05,21,251,4676,4799,0.428,305,1020,67.89,425.93,103,56,24.53,25.76,24.83,29.69,26.39,27.96,1,1,0,1,69.14,4
2026-01-01 03:31:06,161,139,5878,5507,0.307,559,688,116.06,314.54,211,56,96.82,93.62,90.33,93.45,92.93,93.6,1,1,0,0,96.47,6
2026-01-01 03:31:07,93,67,1804,2496,0.807,95,621,7.26,309.59,203,24,54.07,47.26,45.44,52.23,54.51,48.57,1,0,1,0,14.52,0
2026-01-01 03:31:08,38,110,4731,4832,0.261,360,1455,69.96,442.54,251,164,29.59,28.88,24.74,28.02,25.28,25.63,0,1,1,1,73.91,4
2026-01-01 03:31:09,210,141,2283,1981,0.789,120,454,7.11,492.52,161,144,45.46,52.96,54.77,50.84,51.25,51.69,0,0,0,0,13.62,0
2026-01-01 03:31:10,164,150,3430,3131,0.439,203,1176,24.74,461.06,51,318,37.64,32.98,38.62,36.93,32.53,36.58,1,1,0,0,43.18,1
2026-01-01 03:31:11,108,203,2399,2191,0.226,103,855,7.04,465.66,312,166,46.12,49.42,49.82,49.15,53.92,45.72,0,1,1,1,10.41,0
2026-01-01 03:31:12,199,249,1907,2479,0.797,70,801,3.45,70.11,68,225,47.61,45.3,51.35,49.54,50.73,46.52,0,1,0,1,12.29,0
2026-01-01 03:31:13,71,204,5190,4921,0.6,426,690,70.73,127.63,282,54,81.16,86.0,88.4,80.56,87.56,85.55,1,0,0,0,88.46,5
2026-01-01 03:31:14,195,164,2405,2010,0.128,73,633,1.85,299.38,230,196,45.6,46.57,46.61,54.37,50.15,51.38,0,0,0,0,15.24,0
2026-01-01 03:31:15,76,237,1606,2454,0.435,110,986,7.85,99.46,152,165,51.23,50.86,50.79,49.07,54.26,53.51,0,1,0,0,25.19,0
2026-01-01 03:31:16,136,54,4315,4292,0.63,301,680,54.76,150.95,166,158,72.55,73.38,71.84,79.33,71.05,72.4,1,0,1,1,59.8,3
2026-01-01 03:31:17,154,49,2342,1731,0.306,116,944,2.65,124.29,32,95,51.94,51.93,51.9,50.76,54.54,49.65,1,1,0,1,19.76,0
2026-01-01 03:31:18,219,184,1779,2416,0.497,103,290,2.35,175.17,249,197,52.65,53.12,50.48,52.48,46.78,53.4,0,0,1,1,25.78,0
2026-01-01 03:31:19,141,3,5860,5580,0.797,474,1249,94.96,368.37,347,386,98.65,98.8,91.91,97.18,97.57,98.69,0,1,1,1,99.21,6
2026-01-01 03:31:20,62,148,3938,3967,0.365,258,1128,30.13,455.95,179,244,69.18,63.51,65.5,68.46,69.96,64.18,0,1,0,0,37.05,2
2026-01-01 03:31:21,240,200,1702,1852,0.864,86,764,6.12,43.01,78,349,48.58,49.04,50.76,48.66,50.95,45.35,0,0,0,1,17.31,0
2026-01-01 03:31:22,17,188,5759,5399,0.314,479,332,100.7,116.91,45,218,96.73,94.71,92.21,96.48,95.54,90.39,1,1,0,0,97.25,6
2026-01-01 03:31:23,34,192,2413,2048,0.784,111,1458,4.56,456.85,56,392,46.13,45.26,48.01,48.44,46.86,51.85,0,1,0,0,16.6,0
2026-01-01 03:31:24,219,206,5099,5103,0.375,434,503,74.94,293.12,72,127,88.66,80.13,88.09,86.57,87.7,80.45,1,1,0,1,86.15,5
2026-01-01 03:31:25,154,228,2007,2433,0.332,79,160,6.99,267.24,203,143,46.15,45.77,48.21,54.89,46.01,49.93,1,0,0,1,17.29,0
2026-01-01 03:31:26,165,178,1593,2177,0.422,117,272,3.62,241.18,369,274,49.53,51.17,54.68,53.66,45.77,46.42,0,0,0,0,21.8,0
2026-01-01 03:31:27,178,28,1758,2205,0.402,58,1494,3.58,466.14,109,385,45.21,45.54,50.5,54.09,50.38,47.38,0,0,1,1,14.41,0
2026-01-01 03:31:28,217,138,4778,4694,0.122,372,736,69.23,400.13,211,71,27.63,22.86,23.89,20.19,26.0,21.48,1,1,0,1,63.44,4
2026-01-01 03:31:29,74,119,5974,5620,0.311,493,1307,118.59,311.13,336,89,92.63,97.43,97.58,99.07,90.35,97.32,0,1,1,0,95.36,6
2026-01-01 03:31:30,195,164,1534,1684,0.54,88,1032,7.27,306.46,359,121,45.85,49.05,48.14,49.8,52.09,49.59,1,1,1,0,11.83,0
2026-01-01 03:31:31,156,131,2203,2117,0.825,62,802,5.18,102.47,112,61,54.4,52.19,52.26,48.15,47.69,53.89,1,1,0,1,15.4,0
